touchpoint_id,customer_id,session_id,journey_id,touchpoint_date,touchpoint_datetime,touchpoint_hour,day_of_week,week_number,month,quarter,year,channel,channel_category,campaign_name,utm_source,utm_medium,touchpoint_position,total_touchpoints,is_first_touch,is_last_touch,position_label,days_since_first_touch,customer_segment,region,device_type,session_duration_sec,pages_viewed,bounce_flag,touchpoint_cost_usd,converted,journey_converted,conversion_date,days_to_conversion,order_value_usd,journey_order_value,is_duplicate_flag
TP-0007337,CUST-02297,SESS-CUST-02297-1,JRN-CUST-02297,2024-02-13,2024-02-13 00:00:00,0.0,Tuesday,7,2,Q1,2024,Paid Social,Paid,Valentine_Feb,facebook,paid_social,1,3,1,0,First Touch,0,Loyal Customer,Europe,Mobile,172,2,0,2.3464,0,0,,,0.0,0.0,0
TP-0007338,CUST-02297,SESS-CUST-02297-2,JRN-CUST-02297,2024-02-16,2024-02-16 00:00:00,0.0,Friday,7,2,Q1,2024,Email,Owned,Welcome_Series,email,email,2,3,0,0,Mid Touch,4,Loyal Customer,Europe,Desktop,136,2,0,0.0569,0,0,,,0.0,0.0,0
TP-0007339,CUST-02297,SESS-CUST-02297-3,JRN-CUST-02297,2024-02-18,2024-02-18 00:00:00,0.0,Sunday,7,2,Q1,2024,Paid Search,Paid,Brand_Keywords_Q1,google,cpc,3,3,0,1,Last Touch,8,Loyal Customer,Europe,Desktop,118,1,1,4.1391,0,0,,,0.0,0.0,0
TP-0007340,CUST-02298,SESS-CUST-02298-1,JRN-CUST-02298,2024-01-02,2024-01-02 00:00:00,0.0,Tuesday,1,1,Q1,2024,Email,Owned,VIP_Exclusive,email,email,1,1,1,1,First Touch,0,VIP Customer,North America,Mobile,202,1,1,0.1102,1,1,2024-01-03,1.0,428.45,428.45,0
TP-0007341,CUST-02299,SESS-CUST-02299-1,JRN-CUST-02299,2024-02-08,2024-02-08 00:00:00,0.0,Thursday,6,2,Q1,2024,Influencer,Paid,Lifestyle_Q3,influencer,influencer,1,6,1,0,First Touch,0,Returning Customer,North America,Mobile,58,5,0,2.8584,0,1,2024-02-11,3.0,0.0,158.41,0
TP-0007342,CUST-02299,SESS-CUST-02299-2,JRN-CUST-02299,2024-02-08,2024-02-08 00:00:00,0.0,Thursday,6,2,Q1,2024,Paid Search,Paid,Product_Keywords_Q4,google,cpc,2,6,0,0,Mid Touch,0,Returning Customer,North America,Desktop,132,3,0,2.6628,0,1,2024-02-11,3.0,0.0,158.41,0
TP-0007343,CUST-02299,SESS-CUST-02299-3,JRN-CUST-02299,2024-02-09,2024-02-09 00:00:00,0.0,Friday,6,2,Q1,2024,Display,Paid,Prospecting_Display,display,display,3,6,0,0,Mid Touch,1,Returning Customer,North America,Mobile,55,4,0,0.3752,0,1,2024-02-11,3.0,0.0,158.41,0
TP-0007344,CUST-02299,SESS-CUST-02299-4,JRN-CUST-02299,2024-02-09,2024-02-09 00:00:00,0.0,Friday,6,2,Q1,2024,SEO/Organic,Earned,Organic_Search,organic,organic,4,6,0,0,Mid Touch,1,Returning Customer,North America,Desktop,286,7,0,0.0,0,1,2024-02-11,3.0,0.0,158.41,0
TP-0007345,CUST-02299,SESS-CUST-02299-5,JRN-CUST-02299,2024-02-10,2024-02-10 00:00:00,0.0,Saturday,6,2,Q1,2024,Paid Search,Paid,Generic_Search_Q2,google,cpc,5,6,0,0,Mid Touch,2,Returning Customer,North America,Mobile,140,2,0,1.962,0,1,2024-02-11,3.0,0.0,158.41,0
TP-0007346,CUST-02299,SESS-CUST-02299-6,JRN-CUST-02299,2024-02-10,2024-02-10 00:00:00,0.0,Saturday,6,2,Q1,2024,Paid Search,Paid,Brand_Keywords_Q4,google,cpc,6,6,0,1,Last Touch,3,Returning Customer,North America,Desktop,184,3,0,3.4227,1,1,2024-02-11,3.0,158.41,158.41,0
TP-0007347,CUST-02300,SESS-CUST-02300-1,JRN-CUST-02300,2024-07-01,2024-07-01 00:00:00,0.0,Monday,27,7,Q3,2024,SEO/Organic,Earned,Blog_Traffic,organic,organic,1,3,1,0,First Touch,0,Returning Customer,Europe,Desktop,251,1,1,0.0,0,0,,,0.0,0.0,0
TP-0007348,CUST-02300,SESS-CUST-02300-2,JRN-CUST-02300,2024-07-02,2024-07-02 00:00:00,0.0,Tuesday,27,7,Q3,2024,Display,Paid,Retargeting_Display,display,display,2,3,0,0,Mid Touch,2,Returning Customer,Europe,Desktop,37,4,0,0.2954,0,0,,,0.0,0.0,0
TP-0007349,CUST-02300,SESS-CUST-02300-3,JRN-CUST-02300,2024-07-03,2024-07-03 00:00:00,0.0,Wednesday,27,7,Q3,2024,Paid Social,Paid,Awareness_Jan,facebook,paid_social,3,3,0,1,Last Touch,4,Returning Customer,Europe,Mobile,147,4,0,2.3044,0,0,,,0.0,0.0,0
TP-0007350,CUST-02301,SESS-CUST-02301-1,JRN-CUST-02301,2024-06-07,2024-06-07 00:00:00,0.0,Friday,23,6,Q2,2024,Display,Paid,YouTube_Preroll,display,display,1,2,1,0,First Touch,0,VIP Customer,North America,Desktop,41,6,0,0.2326,0,1,2024-06-13,6.0,0.0,324.35,0
TP-0007351,CUST-02301,SESS-CUST-02301-2,JRN-CUST-02301,2024-06-11,2024-06-11 00:00:00,0.0,Tuesday,24,6,Q2,2024,Email,Owned,Post_Purchase,email,email,2,2,0,1,Last Touch,6,VIP Customer,North America,Mobile,243,3,0,0.1524,1,1,2024-06-13,6.0,324.35,324.35,0
TP-0007352,CUST-02302,SESS-CUST-02302-1,JRN-CUST-02302,2024-02-20,2024-02-20 00:00:00,0.0,Tuesday,8,2,Q1,2024,Display,Paid,YouTube_Preroll,display,display,1,3,1,0,First Touch,0,Returning Customer,Europe,Tablet,36,1,1,0.3028,0,1,2024-02-22,2.0,0.0,81.51,0
TP-0007353,CUST-02302,SESS-CUST-02302-2,JRN-CUST-02302,2024-02-20,2024-02-20 00:00:00,0.0,Tuesday,8,2,Q1,2024,Paid Social,Paid,Xmas_Dec,facebook,paid_social,2,3,0,0,Mid Touch,1,Returning Customer,Europe,Mobile,128,5,0,1.5867,0,1,2024-02-22,2.0,0.0,81.51,0
TP-0007354,CUST-02302,SESS-CUST-02302-3,JRN-CUST-02302,2024-02-21,2024-02-21 00:00:00,0.0,Wednesday,8,2,Q1,2024,Paid Search,Paid,Brand_Keywords_Q1,google,cpc,3,3,0,1,Last Touch,2,Returning Customer,Europe,Desktop,233,2,0,2.6051,1,1,2024-02-22,2.0,81.51,81.51,0
TP-0007355,CUST-02303,SESS-CUST-02303-1,JRN-CUST-02303,2024-05-17,2024-05-17 00:00:00,0.0,Friday,20,5,Q2,2024,Email,Owned,Post_Purchase,email,email,1,3,1,0,First Touch,0,New Customer,North America,Mobile,134,1,1,0.1942,0,0,,,0.0,0.0,0
TP-0007356,CUST-02303,SESS-CUST-02303-2,JRN-CUST-02303,2024-05-17,2024-05-17 00:00:00,0.0,Friday,20,5,Q2,2024,SEO/Organic,Earned,Blog_Traffic,organic,organic,2,3,0,0,Mid Touch,0,New Customer,North America,Desktop,471,4,0,0.0,0,0,,,0.0,0.0,0
TP-0007357,CUST-02303,SESS-CUST-02303-3,JRN-CUST-02303,2024-05-17,2024-05-17 00:00:00,0.0,Friday,20,5,Q2,2024,SEO/Organic,Earned,Product_Page_SEO,organic,organic,3,3,0,1,Last Touch,1,New Customer,North America,Mobile,241,5,0,0.0,0,0,,,0.0,0.0,0
TP-0007358,CUST-02304,SESS-CUST-02304-1,JRN-CUST-02304,2024-01-30,2024-01-30 00:00:00,0.0,Tuesday,5,1,Q1,2024,Paid Social,Paid,Summer_Launch_Jun,facebook,paid_social,1,3,1,0,First Touch,0,Loyal Customer,Asia Pacific,Mobile,72,1,1,2.3436,0,0,,,0.0,0.0,0
TP-0007359,CUST-02304,SESS-CUST-02304-2,JRN-CUST-02304,2024-01-31,2024-01-31 00:00:00,0.0,Wednesday,5,1,Q1,2024,Email,Owned,Weekly_Newsletter,email,email,2,3,0,0,Mid Touch,2,Loyal Customer,Asia Pacific,Tablet,294,6,0,0.131,0,0,,,0.0,0.0,0
TP-0007360,CUST-02304,SESS-CUST-02304-3,JRN-CUST-02304,2024-02-01,2024-02-01 00:00:00,0.0,Thursday,5,2,Q1,2024,Paid Search,Paid,RLSA_Retargeting,google,cpc,3,3,0,1,Last Touch,4,Loyal Customer,Asia Pacific,Desktop,244,3,0,3.9502,0,0,,,0.0,0.0,0
TP-0007361,CUST-02305,SESS-CUST-02305-1,JRN-CUST-02305,2024-02-24,2024-02-24 00:00:00,0.0,Saturday,8,2,Q1,2024,SEO/Organic,Earned,Product_Page_SEO,organic,organic,1,3,1,0,First Touch,0,Returning Customer,North America,Mobile,330,3,0,0.0,0,0,,,0.0,0.0,0
TP-0007362,CUST-02305,SESS-CUST-02305-2,JRN-CUST-02305,2024-02-25,2024-02-25 00:00:00,0.0,Sunday,8,2,Q1,2024,Display,Paid,Retargeting_Display,display,display,2,3,0,0,Mid Touch,8,Returning Customer,North America,Mobile,77,2,0,0.5849,0,0,,,0.0,0.0,0
TP-0007363,CUST-02305,SESS-CUST-02305-3,JRN-CUST-02305,2024-03-03,2024-03-03 00:00:00,0.0,Sunday,9,3,Q1,2024,Paid Social,Paid,Back_to_School_Aug,facebook,paid_social,3,3,0,1,Last Touch,17,Returning Customer,North America,Tablet,103,3,0,2.4363,0,0,,,0.0,0.0,0
TP-0007364,CUST-02306,SESS-CUST-02306-1,JRN-CUST-02306,2024-07-27,2024-07-27 00:00:00,0.0,Saturday,30,7,Q3,2024,Display,Paid,Prospecting_Display,display,display,1,1,1,1,First Touch,0,VIP Customer,Latin America,Mobile,32,2,0,0.4125,1,1,2024-07-28,1.0,370.64,370.64,0
TP-0007365,CUST-02307,SESS-CUST-02307-1,JRN-CUST-02307,2024-01-01,2024-01-01 00:00:00,0.0,Monday,1,1,Q1,2024,Paid Social,Paid,Awareness_Jan,facebook,paid_social,1,2,1,0,First Touch,0,New Customer,North America,Mobile,71,2,0,1.2458,0,0,,,0.0,0.0,0
TP-0007366,CUST-02307,SESS-CUST-02307-2,JRN-CUST-02307,2024-01-01,2024-01-01 00:00:00,0.0,Monday,1,1,Q1,2024,Influencer,Paid,Macro_Q1,influencer,influencer,2,2,0,1,Last Touch,1,New Customer,North America,Desktop,63,2,0,6.9624,0,0,,,0.0,0.0,0
TP-0007367,CUST-02308,SESS-CUST-02308-1,JRN-CUST-02308,2024-07-14,2024-07-14 00:00:00,0.0,Sunday,28,7,Q3,2024,Email,Owned,Weekly_Newsletter,email,email,1,2,1,0,First Touch,0,Lapsed Customer,Asia Pacific,Mobile,284,1,1,0.102,0,0,,,0.0,0.0,0
TP-0007368,CUST-02308,SESS-CUST-02308-2,JRN-CUST-02308,2024-07-17,2024-07-17 00:00:00,0.0,Wednesday,29,7,Q3,2024,Paid Search,Paid,Generic_Search_Q2,google,cpc,2,2,0,1,Last Touch,4,Lapsed Customer,Asia Pacific,Mobile,182,1,1,2.3162,0,0,,,0.0,0.0,0
TP-0007369,CUST-02309,SESS-CUST-02309-1,JRN-CUST-02309,2024-11-08,2024-11-08 00:00:00,0.0,Friday,45,11,Q4,2024,Email,Owned,Welcome_Series,email,email,1,2,1,0,First Touch,0,New Customer,Europe,Desktop,328,3,0,0.1086,0,1,2024-11-11,3.0,0.0,62.32,0
TP-0007370,CUST-02309,SESS-CUST-02309-2,JRN-CUST-02309,2024-11-09,2024-11-09 00:00:00,0.0,Saturday,45,11,Q4,2024,Email,Owned,Welcome_Series,email,email,2,2,0,1,Last Touch,3,New Customer,Europe,Mobile,207,5,0,0.0816,1,1,2024-11-11,3.0,62.32,62.32,0
TP-0007371,CUST-02310,SESS-CUST-02310-1,JRN-CUST-02310,2024-10-03,2024-10-03 00:00:00,0.0,Thursday,40,10,Q4,2024,Paid Social,Paid,Spring_Sale_Mar,facebook,paid_social,1,2,1,0,First Touch,0,New Customer,North America,Desktop,27,4,0,2.0577,0,0,,,0.0,0.0,0
TP-0007372,CUST-02310,SESS-CUST-02310-2,JRN-CUST-02310,2024-10-05,2024-10-05 00:00:00,0.0,Saturday,40,10,Q4,2024,Paid Social,Paid,Awareness_Jan,facebook,paid_social,2,2,0,1,Last Touch,11,New Customer,North America,Desktop,44,3,0,1.0943,0,0,,,0.0,0.0,0
TP-0007373,CUST-02311,SESS-CUST-02311-1,JRN-CUST-02311,2024-02-25,2024-02-25 00:00:00,0.0,Sunday,8,2,Q1,2024,Influencer,Paid,BF_Partners_Q4,influencer,influencer,1,2,1,0,First Touch,0,New Customer,Europe,Mobile,58,4,0,7.9533,0,0,,,0.0,0.0,0
TP-0007374,CUST-02311,SESS-CUST-02311-2,JRN-CUST-02311,2024-03-11,2024-03-11 00:00:00,0.0,Monday,11,3,Q1,2024,Paid Search,Paid,Brand_Keywords_Q4,google,cpc,2,2,0,1,Last Touch,20,New Customer,Europe,Mobile,247,7,0,3.7881,0,0,,,0.0,0.0,0
TP-0007375,CUST-02312,SESS-CUST-02312-1,JRN-CUST-02312,2024-06-30,2024-06-30 00:00:00,0.0,Sunday,26,6,Q2,2024,Paid Search,Paid,Brand_Keywords_Q1,google,cpc,1,4,1,0,First Touch,0,New Customer,Europe,Desktop,237,1,1,2.0058,0,0,,,0.0,0.0,0
TP-0007376,CUST-02312,SESS-CUST-02312-2,JRN-CUST-02312,2024-07-01,2024-07-01 00:00:00,0.0,Monday,27,7,Q3,2024,Influencer,Paid,Lifestyle_Q3,influencer,influencer,2,4,0,0,Mid Touch,3,New Customer,Europe,Mobile,72,4,0,3.8735,0,0,,,0.0,0.0,0
TP-0007377,CUST-02312,SESS-CUST-02312-3,JRN-CUST-02312,2024-07-05,2024-07-05 00:00:00,0.0,Friday,27,7,Q3,2024,Paid Social,Paid,Awareness_Jan,facebook,paid_social,3,4,0,0,Mid Touch,6,New Customer,Europe,Desktop,95,5,0,0.999,0,0,,,0.0,0.0,0
TP-0007378,CUST-02312,SESS-CUST-02312-4,JRN-CUST-02312,2024-07-06,2024-07-06 00:00:00,0.0,Saturday,27,7,Q3,2024,Paid Search,Paid,Brand_Keywords_Q4,google,cpc,4,4,0,1,Last Touch,10,New Customer,Europe,Mobile,46,4,0,3.9517,0,0,,,0.0,0.0,0
TP-0007379,CUST-02313,SESS-CUST-02313-1,JRN-CUST-02313,2024-03-30,2024-03-30 00:00:00,0.0,Saturday,13,3,Q1,2024,Paid Social,Paid,Spring_Sale_Mar,facebook,paid_social,1,1,1,1,First Touch,0,Loyal Customer,North America,Mobile,76,4,0,1.448,1,1,2024-04-07,10.0,195.42,195.42,0
TP-0007380,CUST-02314,SESS-CUST-02314-1,JRN-CUST-02314,2024-06-28,2024-06-28 00:00:00,0.0,Friday,26,6,Q2,2024,Paid Social,Paid,Valentine_Feb,facebook,paid_social,1,1,1,1,First Touch,0,Loyal Customer,Middle East & Africa,Desktop,98,4,0,1.6222,1,1,2024-06-30,10.0,172.75,172.75,0
TP-0007381,CUST-02315,SESS-CUST-02315-1,JRN-CUST-02315,2024-06-19,2024-06-19 00:00:00,0.0,Wednesday,25,6,Q2,2024,SEO/Organic,Earned,Organic_Search,organic,organic,1,2,1,0,First Touch,0,Loyal Customer,Asia Pacific,Mobile,387,3,0,0.0,0,1,2024-07-17,30.0,0.0,167.14,0
TP-0007382,CUST-02315,SESS-CUST-02315-2,JRN-CUST-02315,2024-07-11,2024-07-11 00:00:00,0.0,Thursday,28,7,Q3,2024,Paid Search,Paid,Brand_Keywords_Q4,google,cpc,2,2,0,1,Last Touch,30,Loyal Customer,Asia Pacific,Mobile,68,4,0,2.0499,1,1,2024-07-17,30.0,167.14,167.14,0
TP-0007383,CUST-02316,SESS-CUST-02316-1,JRN-CUST-02316,2024-11-03,2024-11-03 00:00:00,0.0,Sunday,44,11,Q4,2024,SEO/Organic,Earned,Product_Page_SEO,organic,organic,1,4,1,0,First Touch,0,Returning Customer,Latin America,Mobile,141,5,0,0.0,0,0,,,0.0,0.0,0
TP-0007384,CUST-02316,SESS-CUST-02316-2,JRN-CUST-02316,2024-11-04,2024-11-04 00:00:00,0.0,Monday,45,11,Q4,2024,Email,Owned,Win_Back_Campaign,email,email,2,4,0,0,Mid Touch,1,Returning Customer,Latin America,Mobile,238,3,0,0.1376,0,0,,,0.0,0.0,0
TP-0007385,CUST-02316,SESS-CUST-02316-3,JRN-CUST-02316,2024-11-05,2024-11-05 00:00:00,0.0,Tuesday,45,11,Q4,2024,Email,Owned,Post_Purchase,email,email,3,4,0,0,Mid Touch,3,Returning Customer,Latin America,Desktop,201,6,0,0.0654,0,0,,,0.0,0.0,0
TP-0007386,CUST-02316,SESS-CUST-02316-4,JRN-CUST-02316,2024-11-06,2024-11-06 00:00:00,0.0,Wednesday,45,11,Q4,2024,Paid Social,Paid,Awareness_Jan,facebook,paid_social,4,4,0,1,Last Touch,5,Returning Customer,Latin America,,99,1,1,0.9077,0,0,,,0.0,0.0,0
TP-0007387,CUST-02317,SESS-CUST-02317-1,JRN-CUST-02317,2024-11-28,2024-11-28 00:00:00,0.0,Thursday,48,11,Q4,2024,Paid Social,Paid,Spring_Sale_Mar,facebook,paid_social,1,5,1,0,First Touch,0,Returning Customer,Asia Pacific,Tablet,79,2,0,1.2559,0,1,2024-11-29,1.0,0.0,85.69,0
TP-0007388,CUST-02317,SESS-CUST-02317-2,JRN-CUST-02317,2024-11-28,2024-11-28 00:00:00,0.0,Thursday,48,11,Q4,2024,SEO/Organic,Earned,Blog_Traffic,organic,organic,2,5,0,0,Mid Touch,0,Returning Customer,Asia Pacific,Mobile,513,4,0,0.0,0,1,2024-11-29,1.0,0.0,85.69,0
TP-0007389,CUST-02317,SESS-CUST-02317-3,JRN-CUST-02317,2024-11-28,2024-11-28 00:00:00,0.0,Thursday,48,11,Q4,2024,Display,Paid,Retargeting_Display,display,display,3,5,0,0,Mid Touch,0,Returning Customer,Asia Pacific,Mobile,47,5,0,0.268,0,1,2024-11-29,1.0,0.0,85.69,0
TP-0007390,CUST-02317,SESS-CUST-02317-4,JRN-CUST-02317,2024-11-28,2024-11-28 00:00:00,0.0,Thursday,48,11,Q4,2024,Email,Owned,Abandoned_Cart,email,email,4,5,0,0,Mid Touch,0,Returning Customer,Asia Pacific,Mobile,283,2,0,0.0812,0,1,2024-11-29,1.0,0.0,85.69,0
TP-0007391,CUST-02317,SESS-CUST-02317-5,JRN-CUST-02317,2024-11-28,2024-11-28 00:00:00,0.0,Thursday,48,11,Q4,2024,Paid Search,Paid,Brand_Keywords_Q4,google,cpc,5,5,0,1,Last Touch,1,Returning Customer,Asia Pacific,Desktop,164,6,0,3.5391,1,1,2024-11-29,1.0,85.69,85.69,0
TP-0007392,CUST-02318,SESS-CUST-02318-1,JRN-CUST-02318,2024-07-06,2024-07-06 00:00:00,0.0,Saturday,27,7,Q3,2024,Direct,Earned,Bookmark_Return,direct,none,1,2,1,0,First Touch,0,Returning Customer,North America,Mobile,155,1,1,0.0,0,0,,,0.0,0.0,0
TP-0007393,CUST-02318,SESS-CUST-02318-2,JRN-CUST-02318,2024-07-07,2024-07-07 00:00:00,0.0,Sunday,27,7,Q3,2024,Display,Paid,YouTube_Preroll,display,display,2,2,0,1,Last Touch,3,Returning Customer,North America,Mobile,51,5,0,0.713,0,0,,,0.0,0.0,0
TP-0007394,CUST-02319,SESS-CUST-02319-1,JRN-CUST-02319,2024-03-28,2024-03-28 00:00:00,0.0,Thursday,13,3,Q1,2024,Paid Social,Paid,Xmas_Dec,facebook,paid_social,1,4,1,0,First Touch,0,New Customer,Middle East & Africa,Mobile,54,1,1,1.5976,0,1,2024-04-22,30.0,0.0,118.65,0
TP-0007395,CUST-02319,SESS-CUST-02319-2,JRN-CUST-02319,2024-04-05,2024-04-05 00:00:00,0.0,Friday,14,4,Q2,2024,Display,Paid,YouTube_Preroll,display,display,2,4,0,0,Mid Touch,10,New Customer,Middle East & Africa,Desktop,20,6,0,0.7648,0,1,2024-04-22,30.0,0.0,118.65,0
TP-0007396,CUST-02319,SESS-CUST-02319-3,JRN-CUST-02319,2024-04-10,2024-04-10 00:00:00,0.0,Wednesday,15,4,Q2,2024,Paid Search,Paid,Brand_Keywords_Q4,google,cpc,3,4,0,0,Mid Touch,20,New Customer,Middle East & Africa,Mobile,152,5,0,4.4711,0,1,2024-04-22,30.0,0.0,118.65,0
TP-0007397,CUST-02319,SESS-CUST-02319-4,JRN-CUST-02319,2024-04-16,2024-04-16 00:00:00,0.0,Tuesday,16,4,Q2,2024,Paid Search,Paid,Competitor_Conquest_Q3,google,cpc,4,4,0,1,Last Touch,30,New Customer,Middle East & Africa,Mobile,103,2,0,2.3916,1,1,2024-04-22,30.0,118.65,118.65,0
TP-0007398,CUST-02320,SESS-CUST-02320-1,JRN-CUST-02320,2024-10-20,2024-10-20 00:00:00,0.0,Sunday,42,10,Q4,2024,Paid Search,Paid,Generic_Search_Q2,google,cpc,1,1,1,1,First Touch,0,New Customer,Asia Pacific,Mobile,194,7,0,2.9771,1,1,2024-10-21,3.0,69.25,69.25,0
TP-0007399,CUST-02321,SESS-CUST-02321-1,JRN-CUST-02321,2024-01-29,2024-01-29 00:00:00,0.0,Monday,5,1,Q1,2024,SEO/Organic,Earned,Organic_Search,organic,organic,1,3,1,0,First Touch,0,Lapsed Customer,North America,Mobile,474,2,0,0.0,0,0,,,0.0,0.0,0
TP-0007400,CUST-02321,SESS-CUST-02321-2,JRN-CUST-02321,2024-01-29,2024-01-29 00:00:00,0.0,Monday,5,1,Q1,2024,SEO/Organic,Earned,Organic_Search,organic,organic,2,3,0,0,Mid Touch,0,Lapsed Customer,North America,Mobile,340,1,1,0.0,0,0,,,0.0,0.0,0
TP-0007401,CUST-02321,SESS-CUST-02321-3,JRN-CUST-02321,2024-01-29,2024-01-29 00:00:00,0.0,Monday,5,1,Q1,2024,SEO/Organic,Earned,Organic_Search,organic,organic,3,3,0,1,Last Touch,1,Lapsed Customer,North America,Desktop,266,1,1,0.0,0,0,,,0.0,0.0,0
TP-0007402,CUST-02322,SESS-CUST-02322-1,JRN-CUST-02322,2024-08-19,2024-08-19 00:00:00,0.0,Monday,34,8,Q3,2024,Display,Paid,YouTube_Preroll,display,display,1,4,1,0,First Touch,0,VIP Customer,North America,Mobile,51,3,0,0.3594,0,1,2024-08-20,1.0,0.0,384.18,0
TP-0007403,CUST-02322,SESS-CUST-02322-2,JRN-CUST-02322,2024-08-19,2024-08-19 00:00:00,0.0,Monday,34,8,Q3,2024,Display,Paid,YouTube_Preroll,display,display,2,4,0,0,Mid Touch,0,VIP Customer,North America,Mobile,69,5,0,0.7092,0,1,2024-08-20,1.0,0.0,384.18,0
TP-0007404,CUST-02322,SESS-CUST-02322-3,JRN-CUST-02322,2024-08-19,2024-08-19 00:00:00,0.0,Monday,34,8,Q3,2024,Influencer,Paid,Macro_Q1,influencer,influencer,3,4,0,0,Mid Touch,0,VIP Customer,North America,Desktop,48,3,0,4.6152,0,1,2024-08-20,1.0,0.0,384.18,0
TP-0007405,CUST-02322,SESS-CUST-02322-4,JRN-CUST-02322,2024-08-19,2024-08-19 00:00:00,0.0,Monday,34,8,Q3,2024,Direct,Earned,Direct_Traffic,direct,none,4,4,0,1,Last Touch,1,VIP Customer,North America,Mobile,235,2,0,0.0,1,1,2024-08-20,1.0,384.18,384.18,0
TP-0007406,CUST-02323,SESS-CUST-02323-1,JRN-CUST-02323,2024-01-28,2024-01-28 00:00:00,0.0,Sunday,4,1,Q1,2024,Influencer,Paid,Lifestyle_Q3,influencer,influencer,1,3,1,0,First Touch,0,Lapsed Customer,Asia Pacific,Mobile,75,2,0,7.9158,0,1,2024-02-05,8.0,0.0,57.86,0
TP-0007407,CUST-02323,SESS-CUST-02323-2,JRN-CUST-02323,2024-01-31,2024-01-31 00:00:00,0.0,Wednesday,5,1,Q1,2024,Paid Social,Paid,Awareness_Jan,facebook,paid_social,2,3,0,0,Mid Touch,4,Lapsed Customer,Asia Pacific,Mobile,63,4,0,1.2161,0,1,2024-02-05,8.0,0.0,57.86,0
TP-0007408,CUST-02323,SESS-CUST-02323-3,JRN-CUST-02323,2024-02-03,2024-02-03 00:00:00,0.0,Saturday,5,2,Q1,2024,Paid Search,Paid,Brand_Keywords_Q4,google,cpc,3,3,0,1,Last Touch,8,Lapsed Customer,Asia Pacific,Mobile,196,2,0,4.0365,1,1,2024-02-05,8.0,57.86,57.86,0
TP-0007409,CUST-02324,SESS-CUST-02324-1,JRN-CUST-02324,2024-11-25,2024-11-25 00:00:00,0.0,Monday,48,11,Q4,2024,SEO/Organic,Earned,Organic_Search,organic,organic,1,3,1,0,First Touch,0,New Customer,Europe,Mobile,5,6,0,0.0,0,0,,,0.0,0.0,0
TP-0007410,CUST-02324,SESS-CUST-02324-2,JRN-CUST-02324,2024-11-27,2024-11-27 00:00:00,0.0,Wednesday,48,11,Q4,2024,Email,Owned,Weekly_Newsletter,email,email,2,3,0,0,Mid Touch,6,New Customer,Europe,Desktop,154,1,1,0.1762,0,0,,,0.0,0.0,0
TP-0007411,CUST-02324,SESS-CUST-02324-3,JRN-CUST-02324,2024-12-03,2024-12-03 00:00:00,0.0,Tuesday,49,12,Q4,2024,Display,Paid,YouTube_Preroll,display,display,3,3,0,1,Last Touch,12,New Customer,Europe,Desktop,55,6,0,0.4168,0,0,,,0.0,0.0,0
TP-0007412,CUST-02325,SESS-CUST-02325-1,JRN-CUST-02325,2024-09-23,2024-09-23 00:00:00,0.0,Monday,39,9,Q3,2024,Email,Owned,Weekly_Newsletter,email,email,1,3,1,0,First Touch,0,Lapsed Customer,North America,Desktop,184,4,0,0.2239,0,0,,,0.0,0.0,0
TP-0007413,CUST-02325,SESS-CUST-02325-2,JRN-CUST-02325,2024-09-26,2024-09-26 00:00:00,0.0,Thursday,39,9,Q3,2024,Paid Search,Paid,Brand_Keywords_Q4,google,cpc,2,3,0,0,Mid Touch,4,Lapsed Customer,North America,Mobile,132,2,0,3.0097,0,0,,,0.0,0.0,0
TP-0007414,CUST-02325,SESS-CUST-02325-3,JRN-CUST-02325,2024-09-29,2024-09-29 00:00:00,0.0,Sunday,39,9,Q3,2024,Email,Owned,Weekly_Newsletter,email,email,3,3,0,1,Last Touch,8,Lapsed Customer,North America,Desktop,211,1,1,0.205,0,0,,,0.0,0.0,0
TP-0007415,CUST-02326,SESS-CUST-02326-1,JRN-CUST-02326,2024-07-02,2024-07-02 00:00:00,0.0,Tuesday,27,7,Q3,2024,Email,Owned,Abandoned_Cart,email,email,1,3,1,0,First Touch,0,Loyal Customer,Asia Pacific,Desktop,428,2,0,0.1419,0,1,2024-07-09,7.0,0.0,149.62,0
TP-0007416,CUST-02326,SESS-CUST-02326-2,JRN-CUST-02326,2024-07-04,2024-07-04 00:00:00,0.0,Thursday,27,7,Q3,2024,Influencer,Paid,BF_Partners_Q4,influencer,influencer,2,3,0,0,Mid Touch,3,Loyal Customer,Asia Pacific,Mobile,59,2,0,2.5369,0,1,2024-07-09,7.0,0.0,149.62,0
TP-0007417,CUST-02326,SESS-CUST-02326-3,JRN-CUST-02326,2024-07-07,2024-07-07 00:00:00,0.0,Sunday,27,7,Q3,2024,Direct,Earned,Direct_Traffic,direct,none,3,3,0,1,Last Touch,7,Loyal Customer,Asia Pacific,Mobile,111,4,0,0.0,1,1,2024-07-09,7.0,149.62,149.62,0
TP-0007418,CUST-02327,SESS-CUST-02327-1,JRN-CUST-02327,2024-09-08,2024-09-08 00:00:00,0.0,Sunday,36,9,Q3,2024,Email,Owned,Weekly_Newsletter,email,email,1,1,1,1,First Touch,0,Returning Customer,Latin America,Tablet,198,3,0,0.24,0,0,,,0.0,0.0,0
